ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
58620250130,58,2025-01-30,6,188,43,231,Bou688_T,"-37.81686075, 144.95358075"
58020250420,58,2025-04-20,0,129,140,269,Bou688_T,"-37.81686075, 144.95358075"
2420250726,2,2025-07-26,4,8,11,19,Bou283_T,"-37.81380668, 144.96516718"
9020250906,9,2025-09-06,0,15,25,40,Col700_T,"-37.81982992, 144.95102555"
9020251010,9,2025-10-10,0,14,18,32,Col700_T,"-37.81982992, 144.95102555"
91620241202,9,2024-12-02,16,2055,113,2168,Col700_T,"-37.81982992, 144.95102555"
9420240928,9,2024-09-28,4,1,11,12,Col700_T,"-37.81982992, 144.95102555"
301320250129,30,2025-01-29,13,274,450,724,Lon189_T,"-37.8112185, 144.96656806"
30020250502,30,2025-05-02,0,118,105,223,Lon189_T,"-37.8112185, 144.96656806"
511120240326,51,2024-03-26,11,99,151,250,Fra118_T,"-37.80841815, 144.95906316"
251620240620,25,2024-06-20,16,737,540,1277,MCEC_T,"-37.82401776, 144.95604426"
137320250525,137,2025-05-25,3,1,1,2,BouHbr2353_T,"-37.81894815, 144.94612292"
1372220250909,137,2025-09-09,22,0,1,1,BouHbr2353_T,"-37.81894815, 144.94612292"
1411320231228,141,2023-12-28,13,162,150,312,474Fl_T,"-37.81997273, 144.95834911"
3820250429,3,2025-04-29,8,212,273,485,Swa295_T,"-37.81101524, 144.96429485"
421320241201,42,2024-12-01,13,49,44,93,UM1_T,"-37.80008566, 144.96386412"
771620240416,77,2024-04-16,16,198,159,357,HarEsP_T,"-37.81441438, 144.94433026"
59520240311,59,2024-03-11,5,9,10,19,RMIT_T,"-37.80825648, 144.96304859"
291020250330,29,2025-03-30,10,497,447,944,AG_T,"-37.8199817, 144.96872865"
311720250917,31,2025-09-17,17,204,133,337,Lyg161_T,"-37.80169681, 144.96658911"
212020250903,21,2025-09-03,20,173,179,352,Bourke155_T,"-37.81267313, 144.96788288"
36820250116,36,2025-01-16,8,230,190,420,Que85_T,"-37.81652527, 144.96121062"
371720240319,37,2024-03-19,17,127,118,245,Lyg260_T,"-37.80107122, 144.96704554"
44120250501,44,2025-05-01,1,10,0,10,UM3_T,"-37.79698741, 144.96441306"
45220250415,45,2025-04-15,2,2,5,7,Swa148_T,"-37.81414075, 144.96609379"
51320240607,5,2024-06-07,13,705,841,1546,PriNW_T,"-37.81874249, 144.96787656"
51720250525,5,2025-05-25,17,867,990,1857,PriNW_T,"-37.81874249, 144.96787656"
1351420241228,135,2024-12-28,14,374,402,776,Spen161_T,"-37.8172861, 144.95319102"
1341420240125,134,2024-01-25,14,455,374,829,Spen201_T,"-37.81694221, 144.95303935"
1341520240305,134,2024-03-05,15,385,342,727,Spen201_T,"-37.81694221, 144.95303935"
1331120240504,133,2024-05-04,11,485,465,950,Spen229_T,"-37.81531435, 144.95227769"
1081520250506,108,2025-05-06,15,625,237,862,261Will_T,"-37.81295822, 144.95678789"
1852120250904,185,2025-09-04,21,298,352,650,Eli197_T,"-37.81374643, 144.96276183"
167420250226,167,2025-02-26,4,0,3,3,Lat526_T,"-37.81304149, 144.95155955"
1311520250324,131,2025-03-24,15,126,95,221,King2_T,"-37.82009057, 144.95758725"
182920250904,182,2025-09-04,9,116,157,273,King163_T,"-37.81627451, 144.95550503"
143820251010,143,2025-10-10,8,122,553,675,Spencer_T,"-37.821728, 144.95557015"
851620240315,85,2024-03-15,16,63,95,158,488Mac_T,"-37.79432415, 144.92973378"
181820250403,18,2025-04-03,18,428,94,522,Col12_T,"-37.81344862, 144.97305353"
631720240712,63,2024-07-12,17,577,519,1096,Bou231_T,"-37.81333081, 144.96675571"
63920250807,63,2025-08-07,9,169,220,389,Bou231_T,"-37.81333081, 144.96675571"
72120250720,72,2025-07-20,1,7,28,35,ACMI_T,"-37.81726338, 144.96872809"
351320241015,35,2024-10-15,13,1230,1360,2590,SouthB_T,"-37.82018685, 144.96508508"
22120241030,2,2024-10-30,21,97,140,237,Bou283_T,"-37.81380668, 144.96516718"
21720250205,2,2025-02-05,17,596,457,1053,Bou283_T,"-37.81380668, 144.96516718"
581020250927,58,2025-09-27,10,841,241,1082,Bou688_T,"-37.81686075, 144.95358075"
79720250523,79,2025-05-23,7,225,116,341,FliSS_T,"-37.81794046, 144.96616678"
232020241221,23,2024-12-21,20,98,128,226,Col623_T,"-37.81909256, 144.95452748"
20820250717,20,2025-07-17,8,47,60,107,LtB170_T,"-37.81172914, 144.9682466"
251820240330,25,2024-03-30,18,1405,438,1843,MCEC_T,"-37.82401776, 144.95604426"
1641920250428,164,2025-04-28,19,55,86,141,Lat526_T,"-37.813005, 144.95160411"
1641520250722,164,2025-07-22,15,101,102,203,Lat526_T,"-37.813005, 144.95160411"
139120240712,139,2024-07-12,1,0,1,1,Signal1647_T,"-37.81959923, 144.9632832"
136820240731,136,2024-07-31,8,93,128,221,BirFed1120_T,"-37.8184141, 144.97357915"
1362320240601,136,2024-06-01,23,3,0,3,BirFed1120_T,"-37.8184141, 144.97357915"
442020240508,44,2024-05-08,20,44,51,95,UM3_T,"-37.79698741, 144.96441306"
441720240829,44,2024-08-29,17,140,129,269,UM3_T,"-37.79698741, 144.96441306"
51020250709,5,2025-07-09,10,460,853,1313,PriNW_T,"-37.81874249, 144.96787656"
1181620240218,118,2024-02-18,16,49,81,130,Fli114C_T,"-37.81632783, 144.97090512"
1181120250210,118,2025-02-10,11,8,14,22,Fli114C_T,"-37.81632783, 144.97090512"
1081720231221,108,2023-12-21,17,1027,220,1247,261Will_T,"-37.81295822, 144.95678789"
871720240209,87,2024-02-09,17,123,125,248,Errol23_T,"-37.80454949, 144.94921863"
501320250529,50,2025-05-29,13,161,171,332,Lyg309_T,"-37.79808192, 144.96721013"
165920250104,165,2025-01-04,9,18,46,64,Spen475_T,"-37.80953359, 144.94939004"
165820250122,165,2025-01-22,8,26,59,85,Spen475_T,"-37.80953359, 144.94939004"
1401420250915,140,2025-09-15,14,77,64,141,Boyd2837_T,"-37.82590962, 144.96185972"
1851920250802,185,2025-08-02,19,597,706,1303,Eli197_T,"-37.81374643, 144.96276183"
135020250913,135,2025-09-13,0,56,56,112,Spen161_T,"-37.8172861, 144.95319102"
171020250225,17,2025-02-25,10,385,284,669,Col15_T,"-37.81362543, 144.97323591"
172220250414,17,2025-04-14,22,28,60,88,Col15_T,"-37.81362543, 144.97323591"
632220240724,63,2024-07-24,22,62,211,273,Bou231_T,"-37.81333081, 144.96675571"
631920241008,63,2024-10-08,19,129,222,351,Bou231_T,"-37.81333081, 144.96675571"
631520240318,63,2024-03-18,15,268,330,598,Bou231_T,"-37.81333081, 144.96675571"
622220240819,62,2024-08-19,22,120,42,162,Lat224_T,"-37.80996494, 144.96216521"
561620250304,56,2025-03-04,16,318,281,599,Lon364_T,"-37.81234775, 144.96153311"
112020250326,11,2025-03-26,20,155,154,309,WatCit_T,"-37.81564989, 144.93970694"
111320250621,11,2025-06-21,13,88,96,184,WatCit_T,"-37.81564989, 144.93970694"
22020241014,2,2024-10-14,20,98,141,239,Bou283_T,"-37.81380668, 144.96516718"
2220250510,2,2025-05-10,2,3,35,38,Bou283_T,"-37.81380668, 144.96516718"
27720240130,27,2024-01-30,7,37,35,72,Vic_T,"-37.80606888, 144.95644692"
30320240419,30,2024-04-19,3,28,99,127,Lon189_T,"-37.8112185, 144.96656806"
302020231026,30,2023-10-26,20,266,420,686,Lon189_T,"-37.8112185, 144.96656806"
251720240205,25,2024-02-05,17,771,372,1143,MCEC_T,"-37.82401776, 144.95604426"
201420241023,20,2024-10-23,14,138,227,365,LtB170_T,"-37.81172914, 144.9682466"
142920240512,142,2024-05-12,9,641,384,1025,Hammer1584_T,"-37.81970749, 144.96795734"
130620250125,130,2025-01-25,6,4,1,5,Bou892T,"-37.8204637, 144.94126826"
130520250912,130,2025-09-12,5,4,0,4,Bou892T,"-37.8204637, 144.94126826"
49120250608,49,2025-06-08,1,36,26,62,Eli501_T,"-37.80730068, 144.95956055"
1231720240415,123,2024-04-15,17,47,10,57,BirBridge_T,"-37.81753741, 144.97329734"
1412220250112,141,2025-01-12,22,48,144,192,474Fl_T,"-37.81997273, 144.95834911"
1411120250218,141,2025-02-18,11,141,89,230,474Fl_T,"-37.81997273, 144.95834911"
49420231227,49,2023-12-27,4,14,13,27,Eli501_T,"-37.80730068, 144.95956055"
48420240503,48,2024-05-03,4,9,1,10,QVMQ_T,"-37.80631581, 144.95866697"
1392120250905,139,2025-09-05,21,3,10,13,Signal1647_T,"-37.81959923, 144.9632832"
1342320241223,134,2024-12-23,23,137,108,245,Spen201_T,"-37.81694221, 144.95303935"
1341120250131,134,2025-01-31,11,291,365,656,Spen201_T,"-37.81694221, 144.95303935"
662020240102,66,2024-01-02,20,614,496,1110,QVN_T,"-37.81057846, 144.96444294"
662320240709,66,2024-07-09,23,101,62,163,QVN_T,"-37.81057846, 144.96444294"
66420240808,66,2024-08-08,4,17,11,28,QVN_T,"-37.81057846, 144.96444294"
661420241214,66,2024-12-14,14,1371,1328,2699,QVN_T,"-37.81057846, 144.96444294"
661220241216,66,2024-12-16,12,727,840,1567,QVN_T,"-37.81057846, 144.96444294"
841320240305,84,2024-03-05,13,1099,1336,2435,ElFi_T,"-37.81798049, 144.96503383"
661120240418,66,2024-04-18,11,641,721,1362,QVN_T,"-37.81057846, 144.96444294"
3820250124,3,2025-01-24,8,120,191,311,Swa295_T,"-37.81101524, 144.96429485"
1301920250929,130,2025-09-29,19,18,14,32,Bou892T,"-37.8204637, 144.94126826"
1301920240309,130,2024-03-09,19,6,7,13,Bou892T,"-37.8204637, 144.94126826"
1381220250316,138,2025-03-16,12,2,3,5,EntPark1671_T,"-37.81996544, 144.95981454"
1231720241115,123,2024-11-15,17,10,0,10,BirBridge_T,"-37.81753741, 144.97329734"
117620240104,117,2024-01-04,6,13,6,19,Fli114F_T,"-37.81629332, 144.97090877"
492220240407,49,2024-04-07,22,78,93,171,Eli501_T,"-37.80730068, 144.95956055"
691720240526,69,2024-05-26,17,82,65,147,FLDegC_T,"-37.81687226, 144.96559144"
61020250408,6,2025-04-08,10,632,540,1172,FliS_T,"-37.81911705, 144.96558255"
841520240111,84,2024-01-11,15,926,1450,2376,ElFi_T,"-37.81798049, 144.96503383"
842220240709,84,2024-07-09,22,218,310,528,ElFi_T,"-37.81798049, 144.96503383"
4420240424,4,2024-04-24,4,6,8,14,Swa123_T,"-37.81487988, 144.9660878"
391520250421,39,2025-04-21,15,35,47,82,AlfPl_T,"-37.81379749, 144.96995745"
77820231029,77,2023-10-29,8,82,63,145,HarEsP_T,"-37.81441438, 144.94433026"
78320240217,78,2024-02-17,3,0,1,1,HarEsB_T,"-37.81471642, 144.9446508"
591220240904,59,2024-09-04,12,737,542,1279,RMIT_T,"-37.80825648, 144.96304859"
29220241212,29,2024-12-12,2,2,19,21,AG_T,"-37.8199817, 144.96872865"
281220231109,28,2023-11-09,12,395,424,819,VAC_T,"-37.82129925, 144.96879309"
29020240425,29,2024-04-25,0,10,36,46,AG_T,"-37.8199817, 144.96872865"
711820240716,71,2024-07-16,18,25,21,46,WestWP_T,"-37.81235775, 144.97136962"
311920250729,31,2025-07-29,19,152,131,283,Lyg161_T,"-37.80169681, 144.96658911"
541120250522,54,2025-05-22,11,155,134,289,Swa607_T,"-37.804024, 144.96308399"
361720240120,36,2024-01-20,17,164,147,311,Que85_T,"-37.81652527, 144.96121062"
37620231219,37,2023-12-19,6,13,13,26,Lyg260_T,"-37.80107122, 144.96704554"
501920240501,50,2024-05-01,19,182,174,356,Lyg309_T,"-37.79808192, 144.96721013"
452220250219,45,2025-02-19,22,90,269,359,Swa148_T,"-37.81414075, 144.96609379"
1351320240913,135,2024-09-13,13,452,459,911,Spen161_T,"-37.8172861, 144.95319102"
1311820240704,131,2024-07-04,18,84,112,196,King2_T,"-37.82009057, 144.95758725"
1071820241118,107,2024-11-18,18,135,156,291,280Will_T,"-37.81246271, 144.95690188"
134520241003,134,2024-10-03,5,47,57,104,Spen201_T,"-37.81694221, 144.95303935"
179320250701,179,2025-07-01,3,1,1,2,Pow61_T,"-37.82392385, 144.96299677"
1671220240924,167,2024-09-24,12,18,42,60,Lat526_T,"-37.81304149, 144.95155955"
1621520250818,162,2025-08-18,15,262,337,599,Eli489_T,"-37.80740397, 144.95987909"
143320251013,143,2025-10-13,3,30,7,37,Spencer_T,"-37.821728, 144.95557015"
67620231230,67,2023-12-30,6,18,21,39,FLDegS_T,"-37.81688755, 144.96562569"
172220241201,17,2024-12-01,22,29,37,66,Col15_T,"-37.81362543, 144.97323591"
182220250205,18,2025-02-05,22,37,26,63,Col12_T,"-37.81344862, 144.97305353"
62620250930,62,2025-09-30,6,44,27,71,Lat224_T,"-37.80996494, 144.96216521"
56620240426,56,2024-04-26,6,29,36,65,Lon364_T,"-37.81234775, 144.96153311"
561120240908,56,2024-09-08,11,276,185,461,Lon364_T,"-37.81234775, 144.96153311"
862020250404,86,2025-04-04,20,38,72,110,574Qub_T,"-37.80309992, 144.94908064"
63620250525,63,2025-05-25,6,0,12,12,Bou231_T,"-37.81333081, 144.96675571"
24920250518,24,2025-05-18,9,407,304,711,Col620_T,"-37.81887963, 144.95449198"
76520240523,76,2024-05-23,5,1,4,5,KenMac_T,"-37.79453803, 144.93036194"
138820240125,138,2024-01-25,8,4,2,6,EntPark1671_T,"-37.81996544, 144.95981454"
1381620240317,138,2024-03-17,16,8,1,9,EntPark1671_T,"-37.81996544, 144.95981454"
1381020250418,138,2025-04-18,10,4,19,23,EntPark1671_T,"-37.81996544, 144.95981454"
138020231127,138,2023-11-27,0,1,0,1,EntPark1671_T,"-37.81996544, 144.95981454"
1091120250210,109,2025-02-10,11,90,90,180,LatWill_T,"-37.81193681, 144.95621105"
59320241207,59,2024-12-07,3,44,13,57,RMIT_T,"-37.80825648, 144.96304859"
28020240323,28,2024-03-23,0,56,69,125,VAC_T,"-37.82129925, 144.96879309"
281320251012,28,2025-10-12,13,727,879,1606,VAC_T,"-37.82129925, 144.96879309"
291920250826,29,2025-08-26,19,43,49,92,AG_T,"-37.8199817, 144.96872865"
542220241128,54,2024-11-28,22,63,102,165,Swa607_T,"-37.804024, 144.96308399"
362220250505,36,2025-05-05,22,24,19,43,Que85_T,"-37.81652527, 144.96121062"
372120231106,37,2023-11-06,21,71,87,158,Lyg260_T,"-37.80107122, 144.96704554"
471620250929,47,2025-09-29,16,1156,847,2003,Eli250_T,"-37.81258467, 144.9625775"
471020231110,47,2023-11-10,10,486,556,1042,Eli250_T,"-37.81258467, 144.9625775"
45320240718,45,2024-07-18,3,12,11,23,Swa148_T,"-37.81414075, 144.96609379"
452020250705,45,2025-07-05,20,430,958,1388,Swa148_T,"-37.81414075, 144.96609379"
452320231129,45,2023-11-29,23,85,202,287,Swa148_T,"-37.81414075, 144.96609379"
51620250705,5,2025-07-05,16,1605,1451,3056,PriNW_T,"-37.81874249, 144.96787656"
451320241102,45,2024-11-02,13,617,753,1370,Swa148_T,"-37.81414075, 144.96609379"
5020240401,5,2024-04-01,0,112,120,232,PriNW_T,"-37.81874249, 144.96787656"
212120250705,21,2025-07-05,21,365,572,937,Bourke155_T,"-37.81267313, 144.96788288"
1401020240805,140,2024-08-05,10,93,40,133,Boyd2837_T,"-37.82590962, 144.96185972"
132820250924,132,2025-09-24,8,106,109,215,King335_T,"-37.81267639, 144.95386444"
1321320250829,132,2025-08-29,13,155,137,292,King335_T,"-37.81267639, 144.95386444"
1351920250330,135,2025-03-30,19,235,258,493,Spen161_T,"-37.8172861, 144.95319102"
131520250201,131,2025-02-01,5,9,32,41,King2_T,"-37.82009057, 144.95758725"
1241820250804,124,2025-08-04,18,0,1,1,BirBridge_T,"-37.81757416, 144.97329934"
107520241119,107,2024-11-19,5,9,7,16,280Will_T,"-37.81246271, 144.95690188"
108220240107,108,2024-01-07,2,31,30,61,261Will_T,"-37.81295822, 144.95678789"
1081320250529,108,2025-05-29,13,663,586,1249,261Will_T,"-37.81295822, 144.95678789"
87720241111,87,2024-11-11,7,29,32,61,Errol23_T,"-37.80454949, 144.94921863"
111620241001,11,2024-10-01,16,86,110,196,WatCit_T,"-37.81564989, 144.93970694"
112220250506,11,2025-05-06,22,59,59,118,WatCit_T,"-37.81564989, 144.93970694"
10120241122,10,2024-11-22,1,0,2,2,BouHbr_T,"-37.81876474, 144.94710545"
122320240602,12,2024-06-02,23,22,31,53,NewQ_T,"-37.81457988, 144.94292398"
12720241031,12,2024-10-31,7,103,72,175,NewQ_T,"-37.81457988, 144.94292398"
122220241229,12,2024-12-29,22,163,154,317,NewQ_T,"-37.81457988, 144.94292398"
10520241012,10,2024-10-12,5,1,0,1,BouHbr_T,"-37.81876474, 144.94710545"
351920250215,35,2025-02-15,19,1351,1519,2870,SouthB_T,"-37.82018685, 144.96508508"
35120241103,35,2024-11-03,1,178,244,422,SouthB_T,"-37.82018685, 144.96508508"
351820241210,35,2024-12-10,18,1595,1425,3020,SouthB_T,"-37.82018685, 144.96508508"
761320231115,76,2023-11-15,13,69,69,138,KenMac_T,"-37.79453803, 144.93036194"
76520240316,76,2024-03-16,5,1,0,1,KenMac_T,"-37.79453803, 144.93036194"
9820240804,9,2024-08-04,8,24,34,58,Col700_T,"-37.81982992, 144.95102555"
271220250116,27,2025-01-16,12,192,194,386,Vic_T,"-37.80606888, 144.95644692"
23620241029,23,2024-10-29,6,102,70,172,Col623_T,"-37.81909256, 144.95452748"
23420241107,23,2024-11-07,4,1,4,5,Col623_T,"-37.81909256, 144.95452748"
19620240317,19,2024-03-17,6,16,10,26,LtB210_T,"-37.81237202, 144.96550671"
20320240106,20,2024-01-06,3,28,31,59,LtB170_T,"-37.81172914, 144.9682466"
180720250531,180,2025-05-31,7,16,12,28,Mac330_T,"-37.79497059, 144.93530329"
1421620250322,142,2025-03-22,16,752,1302,2054,Hammer1584_T,"-37.81970749, 144.96795734"
392120250812,39,2025-08-12,21,23,8,31,AlfPl_T,"-37.81379749, 144.96995745"
751320231201,75,2023-12-01,13,79,53,132,SprFli_T,"-37.81515276, 144.97467661"
8720250921,8,2025-09-21,7,34,67,101,WebBN_T,"-37.82293543, 144.9471751"
75620241023,75,2024-10-23,6,28,27,55,SprFli_T,"-37.81515276, 144.97467661"
81420250601,8,2025-06-01,14,189,400,589,WebBN_T,"-37.82293543, 144.9471751"
411420250610,41,2025-06-10,14,879,904,1783,Swa31,"-37.81668634, 144.96689733"
41920250324,41,2025-03-24,9,1325,573,1898,Swa31,"-37.81668634, 144.96689733"
77120240708,77,2024-07-08,1,4,3,7,HarEsP_T,"-37.81441438, 144.94433026"
77420250713,77,2025-07-13,4,5,4,9,HarEsP_T,"-37.81441438, 144.94433026"
592120240711,59,2024-07-11,21,134,108,242,RMIT_T,"-37.80825648, 144.96304859"
291120240531,29,2024-05-31,11,421,251,672,AG_T,"-37.8199817, 144.96872865"
29220240808,29,2024-08-08,2,0,6,6,AG_T,"-37.8199817, 144.96872865"
311620250812,31,2025-08-12,16,107,106,213,Lyg161_T,"-37.80169681, 144.96658911"
31220250821,31,2025-08-21,2,5,0,5,Lyg161_T,"-37.80169681, 144.96658911"
441420240522,44,2024-05-22,14,163,136,299,UM3_T,"-37.79698741, 144.96441306"
5620250803,5,2025-08-03,6,31,30,61,PriNW_T,"-37.81874249, 144.96787656"
45620241227,45,2024-12-27,6,22,51,73,Swa148_T,"-37.81414075, 144.96609379"
211820250721,21,2025-07-21,18,240,272,512,Bourke155_T,"-37.81267313, 144.96788288"
1332220240825,133,2024-08-25,22,165,144,309,Spen229_T,"-37.81531435, 144.95227769"
1322120250316,132,2025-03-16,21,72,85,157,King335_T,"-37.81267639, 144.95386444"
1242020250131,124,2025-01-31,20,4,2,6,BirBridge_T,"-37.81757416, 144.97329934"
50620250320,50,2025-03-20,6,4,10,14,Lyg309_T,"-37.79808192, 144.96721013"
70320231105,70,2023-11-05,3,0,4,4,Errol20_T,"-37.80456984, 144.94946228"
1651120250202,165,2025-02-02,11,18,33,51,Spen475_T,"-37.80953359, 144.94939004"
1401020250120,140,2025-01-20,10,94,29,123,Boyd2837_T,"-37.82590962, 144.96185972"
171320250729,17,2025-07-29,13,641,674,1315,Col15_T,"-37.81362543, 144.97323591"
631820240818,63,2024-08-18,18,275,304,579,Bou231_T,"-37.81333081, 144.96675571"
632120240920,63,2024-09-20,21,110,271,381,Bou231_T,"-37.81333081, 144.96675571"
632320241124,63,2024-11-24,23,8,57,65,Bou231_T,"-37.81333081, 144.96675571"
681820250605,68,2025-06-05,18,191,110,301,FLDegN_T,"-37.8168479, 144.96559789"
56420240114,56,2024-01-14,4,60,10,70,Lon364_T,"-37.81234775, 144.96153311"
11620250512,11,2025-05-12,6,18,16,34,WatCit_T,"-37.81564989, 144.93970694"
721920241119,72,2024-11-19,19,176,273,449,ACMI_T,"-37.81726338, 144.96872809"
721820240110,72,2024-01-10,18,162,421,583,ACMI_T,"-37.81726338, 144.96872809"
561420251004,56,2025-10-04,14,508,408,916,Lon364_T,"-37.81234775, 144.96153311"
351820250527,35,2025-05-27,18,528,338,866,SouthB_T,"-37.82018685, 144.96508508"
9520240816,9,2024-08-16,5,15,36,51,Col700_T,"-37.81982992, 144.95102555"
231120240314,23,2024-03-14,11,283,372,655,Col623_T,"-37.81909256, 144.95452748"
79720240412,79,2024-04-12,7,194,137,331,FliSS_T,"-37.81794046, 144.96616678"
52820231204,52,2023-12-04,8,138,284,422,Eli263_T,"-37.81252157, 144.9619401"
521720240926,52,2024-09-26,17,406,393,799,Eli263_T,"-37.81252157, 144.9619401"
521320240306,52,2024-03-06,13,438,379,817,Eli263_T,"-37.81252157, 144.9619401"
20920241030,20,2024-10-30,9,67,92,159,LtB170_T,"-37.81172914, 144.9682466"
161020250114,161,2025-01-14,0,1,102,103,BirArt1109_T,"-37.81851276, 144.97131336"
1171220240712,117,2024-07-12,12,183,162,345,Fli114F_T,"-37.81629332, 144.97090877"
17320240108,17,2024-01-08,3,5,1,6,Col15_T,"-37.81362543, 144.97323591"
17720240114,17,2024-01-14,7,24,18,42,Col15_T,"-37.81362543, 144.97323591"
172220250510,17,2025-05-10,22,61,90,151,Col15_T,"-37.81362543, 144.97323591"
681620250406,68,2025-04-06,16,282,234,516,FLDegN_T,"-37.8168479, 144.96559789"
63920231031,63,2023-10-31,9,153,165,318,Bou231_T,"-37.81333081, 144.96675571"
672220240713,67,2024-07-13,22,173,295,468,FLDegS_T,"-37.81688755, 144.96562569"
66220250215,66,2025-02-15,2,67,53,120,QVN_T,"-37.81057846, 144.96444294"
692320240126,69,2024-01-26,23,18,14,32,FLDegC_T,"-37.81687226, 144.96559144"
69620240331,69,2024-03-31,6,7,4,11,FLDegC_T,"-37.81687226, 144.96559144"
61320250113,6,2025-01-13,13,877,845,1722,FliS_T,"-37.81911705, 144.96558255"
41520240708,4,2024-07-08,15,1400,1445,2845,Swa123_T,"-37.81487988, 144.9660878"
42220241218,4,2024-12-18,22,976,979,1955,Swa123_T,"-37.81487988, 144.9660878"
3420240225,3,2024-02-25,4,129,86,215,Swa295_T,"-37.81101524, 144.96429485"
782320240828,78,2024-08-28,23,2,6,8,HarEsB_T,"-37.81471642, 144.9446508"
42520250506,42,2025-05-06,5,2,1,3,UM1_T,"-37.80008566, 144.96386412"
422120240628,42,2024-06-28,21,34,37,71,UM1_T,"-37.80008566, 144.96386412"
422320241010,42,2024-10-10,23,25,30,55,UM1_T,"-37.80008566, 144.96386412"
141120241120,14,2024-11-20,11,272,165,437,SanBri_T,"-37.82011242, 144.96291897"
402320250623,40,2025-06-23,23,6,5,11,Spr201_T,"-37.80999341, 144.97227587"
40020250719,40,2025-07-19,0,36,18,54,Spr201_T,"-37.80999341, 144.97227587"
312120250706,31,2025-07-06,21,151,187,338,Lyg161_T,"-37.80169681, 144.96658911"
47120240309,47,2024-03-09,1,135,138,273,Eli250_T,"-37.81258467, 144.9625775"
611420240406,61,2024-04-06,14,286,420,706,RMIT14_T,"-37.80767455, 144.96309114"
43520241229,43,2024-12-29,5,0,1,1,UM2_T,"-37.79844526, 144.96411782"
451420240227,45,2024-02-27,14,404,779,1183,Swa148_T,"-37.81414075, 144.96609379"
