base_property_id,census_year,name,business_address,industry_code,industry_desc,seating_type,number_of_seats,latitude,longitude,clue_area
105749,2023,Meet Fresh QV,24 Artemis Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Llaollao Natural Frozen Yogurt,23 Red Cape Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,10,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Hakata Gensuke QV,200 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Breadtop Bakery,41 QV Urban Market MELBOURNE VIC 3000,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,20,-37.81067861705,144.965725053002,Melbourne (CBD)
108573,2023,Whisky and Alement,Ground 270 Russell Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,-37.81011057515,144.96716401209824,Melbourne (CBD)
580091,2023,Lonsdale larder,"Shop 16, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,-37.809196151079576,144.97072895345,Melbourne (CBD)
105462,2023,Angliss Restaurant,Part Ground Building E 550 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,-37.8133052201,144.95270242901137,Melbourne (CBD)
105456,2023,Izakaya Minami,Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,-37.81145056955,144.95865959057434,Melbourne (CBD)
110142,2023,The Mint Bar & Restaurant,Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,90,-37.8120900551,144.9573593037722,Melbourne (CBD)
105446,2023,Davids Hot Pot,279 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,55,-37.810736330400005,144.9608641246754,Melbourne (CBD)
110968,2023,Overlay Coffee,320 Little Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,-37.811582372299995,144.96028066371036,Melbourne (CBD)
105746,2023,Ajisen Ramen,"Shop 13, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,-37.8109017475,144.96283887063584,Melbourne (CBD)
105746,2023,Asian Beer Cafe,"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,560,-37.8109017475,144.96283887063584,Melbourne (CBD)
105746,2023,Billy's Central,"Shop 220A, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,-37.8109017475,144.96283887063584,Melbourne (CBD)
105746,2023,GOTCHA,Shop 245 Level 2 300 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,-37.8109017475,144.96283887063584,Melbourne (CBD)
105746,2023,Nene Chicken Melbourne Central,"Shop 147, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,6,-37.8109017475,144.96283887063584,Melbourne (CBD)
105747,2023,SEAFOOD MINGLE,Level 1 272-282 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81152916515,144.96399639656,Melbourne (CBD)
105747,2023,Sakura Kaiten Sushi II,"Shop 1, 282 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,-37.81152916515,144.96399639656,Melbourne (CBD)
109302,2023,Kwafood Fried Chuan Swanston,287 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81143183285,144.9643588506305,Melbourne (CBD)
109388,2023,The Moat Bar & Cafe,Basement 176 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,-37.809767639049994,144.96530301609354,Melbourne (CBD)
106057,2023,Troika Bar,Ground 106 Little Lonsdale Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,-37.80915143474398,144.96858968255,Melbourne (CBD)
598268,2023,Biryani House,339 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,42,-37.81236173645,144.95362930055342,West Melbourne (Residential)
110140,2023,The Jazz Corner Cafe,Part 352 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.8112462591,144.95657517164122,Melbourne (CBD)
565462,2023,Operator 25,"Unit 3, Ground 25 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,56,-37.81067687015,144.9572292191701,Melbourne (CBD)
103219,2023,Workshop,Level 1 413-417 Elizabeth Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,-37.80918733525,144.9605217744215,Melbourne (CBD)
104084,2023,Jojo Little Kitchen,"Shop G2, 118 A'Beckett Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,34,-37.809043487817426,144.95956878425,Melbourne (CBD)
108087,2023,Armitea,408 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,25,-37.808981173099994,144.95847659628504,Melbourne (CBD)
100170,2023,Little Nooky,62 A'Beckett Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,-37.8087498407,144.96149699753337,Melbourne (CBD)
