sensor_name,sensing_date,year,month,day_of_week,hour,total,is_weekend,latitude,longitude
FliSS_T,2025-06-18,2025,6,Wednesday,13,736,FALSE,-37.81794046,144.96616678
Fra118_T,2025-07-17,2025,7,Thursday,19,147,FALSE,-37.80841815,144.95906316
Pel147_T,2025-07-26,2025,7,Saturday,8,34,TRUE,-37.80240719,144.9615673
LatWill_T,2025-07-17,2025,7,Thursday,22,117,FALSE,-37.81193681,144.95621105
Swa31,2025-08-16,2025,8,Saturday,2,271,TRUE,-37.81668634,144.96689733
RMIT_T,2025-06-18,2025,6,Wednesday,11,774,FALSE,-37.80825648,144.96304859
Col12_T,2025-08-09,2025,8,Saturday,15,208,TRUE,-37.81344862,144.97305353
NewQ_T,2025-10-06,2025,10,Monday,18,435,FALSE,-37.81457988,144.94292398
Bou688_T,2025-05-05,2025,5,Monday,15,1022,FALSE,-37.81686075,144.95358075
Col700_T,2025-07-07,2025,7,Monday,9,1512,FALSE,-37.81982992,144.95102555
Lon189_T,2025-05-16,2025,5,Friday,19,1094,FALSE,-37.8112185,144.96656806
Fra118_T,2025-09-08,2025,9,Monday,12,205,FALSE,-37.80841815,144.95906316
LtB210_T,2025-05-03,2025,5,Saturday,0,314,TRUE,-37.81237202,144.96550671
FLDegC_T,2025-08-24,2025,8,Sunday,20,68,TRUE,-37.81687226,144.96559144
FLDegC_T,2025-10-07,2025,10,Tuesday,16,419,FALSE,-37.81687226,144.96559144
ElFi_T,2025-10-13,2025,10,Monday,20,1219,FALSE,-37.81798049,144.96503383
Spr201_T,2025-04-20,2025,4,Sunday,23,42,TRUE,-37.80999341,144.97227587
Que85_T,2025-07-05,2025,7,Saturday,12,290,TRUE,-37.81652527,144.96121062
Errol23_T,2025-09-19,2025,9,Friday,14,234,FALSE,-37.80454949,144.94921863
Swa607_T,2025-07-25,2025,7,Friday,14,355,FALSE,-37.804024,144.96308399
Swa607_T,2025-08-25,2025,8,Monday,19,399,FALSE,-37.804024,144.96308399
PriNW_T,2025-08-08,2025,8,Friday,19,2329,FALSE,-37.81874249,144.96787656
Swa148_T,2025-06-25,2025,6,Wednesday,18,966,FALSE,-37.81414075,144.96609379
Lat224_T,2025-04-29,2025,4,Tuesday,21,248,FALSE,-37.80996494,144.96216521
WatCit_T,2025-06-09,2025,6,Monday,23,23,FALSE,-37.81564989,144.93970694
FliSS_T,2025-09-06,2025,9,Saturday,0,263,TRUE,-37.81794046,144.96616678
Fra118_T,2025-05-19,2025,5,Monday,4,9,FALSE,-37.80841815,144.95906316
Lon189_T,2025-10-12,2025,10,Sunday,18,822,TRUE,-37.8112185,144.96656806
Pel147_T,2025-09-08,2025,9,Monday,20,3,FALSE,-37.80240719,144.9615673
Eli124_T,2025-08-07,2025,8,Thursday,18,1794,FALSE,-37.81512416,144.96371988
Spen475_T,2025-10-16,2025,10,Thursday,17,110,FALSE,-37.80953359,144.94939004
Eli368_T,2025-08-14,2025,8,Thursday,17,2742,FALSE,-37.81009465,144.96143149
Boyd2837_T,2025-09-27,2025,9,Saturday,15,181,TRUE,-37.82590962,144.96185972
Spencer_T,2025-07-15,2025,7,Tuesday,23,91,FALSE,-37.821728,144.95557015
Bou283_T,2025-09-10,2025,9,Wednesday,13,1574,FALSE,-37.81380668,144.96516718
Lon189_T,2025-09-18,2025,9,Thursday,16,613,FALSE,-37.8112185,144.96656806
Eli263_T,2025-09-14,2025,9,Sunday,12,538,TRUE,-37.81252157,144.9619401
LtB210_T,2025-08-13,2025,8,Wednesday,3,12,FALSE,-37.81237202,144.96550671
ElFi_T,2025-07-26,2025,7,Saturday,16,2410,TRUE,-37.81798049,144.96503383
Swa123_T,2025-04-23,2025,4,Wednesday,18,2379,FALSE,-37.81487988,144.9660878
SprFli_T,2025-10-12,2025,10,Sunday,7,140,TRUE,-37.81515276,144.97467661
HarEsB_T,2025-07-07,2025,7,Monday,14,138,FALSE,-37.81471642,144.9446508
Lat526_T,2025-10-02,2025,10,Thursday,20,75,FALSE,-37.813005,144.95160411
Fli114F_T,2025-06-29,2025,6,Sunday,10,183,TRUE,-37.81629332,144.97090877
LtB210_T,2025-04-20,2025,4,Sunday,11,672,TRUE,-37.81237202,144.96550671
QVN_T,2025-08-26,2025,8,Tuesday,4,13,FALSE,-37.81057846,144.96444294
Errol20_T,2025-04-23,2025,4,Wednesday,14,219,FALSE,-37.80456984,144.94946228
Errol20_T,2025-07-27,2025,7,Sunday,19,221,TRUE,-37.80456984,144.94946228
AlfPl_T,2025-09-30,2025,9,Tuesday,10,164,FALSE,-37.81379749,144.96995745
UM1_T,2025-07-07,2025,7,Monday,0,10,FALSE,-37.80008566,144.96386412
HarEsP_T,2025-07-22,2025,7,Tuesday,11,45,FALSE,-37.81441438,144.94433026
Spr201_T,2025-05-16,2025,5,Friday,14,359,FALSE,-37.80999341,144.97227587
Swa148_T,2025-06-28,2025,6,Saturday,16,1822,TRUE,-37.81414075,144.96609379
Swa148_T,2025-07-24,2025,7,Thursday,20,883,FALSE,-37.81414075,144.96609379
King335_T,2025-05-14,2025,5,Wednesday,21,185,FALSE,-37.81267639,144.95386444
Spen161_T,2025-07-27,2025,7,Sunday,2,92,TRUE,-37.8172861,144.95319102
280Will_T,2025-09-30,2025,9,Tuesday,5,18,FALSE,-37.81246271,144.95690188
Spen229_T,2025-09-19,2025,9,Friday,17,1303,FALSE,-37.81531435,144.95227769
Fli114C_T,2025-10-11,2025,10,Saturday,9,18,TRUE,-37.81632783,144.97090512
Pow61_T,2025-09-06,2025,9,Saturday,4,12,TRUE,-37.82392385,144.96299677
Eli489_T,2025-09-17,2025,9,Wednesday,7,214,FALSE,-37.80740397,144.95987909
Eli489_T,2025-10-13,2025,10,Monday,2,45,FALSE,-37.80740397,144.95987909
Bou892T,2025-05-20,2025,5,Tuesday,16,105,FALSE,-37.8204637,144.94126826
Col15_T,2025-06-23,2025,6,Monday,20,122,FALSE,-37.81362543,144.97323591
Bou231_T,2025-08-19,2025,8,Tuesday,15,681,FALSE,-37.81333081,144.96675571
NewQ_T,2025-05-21,2025,5,Wednesday,11,190,FALSE,-37.81457988,144.94292398
Bou283_T,2025-09-19,2025,9,Friday,20,1125,FALSE,-37.81380668,144.96516718
Bou283_T,2025-09-26,2025,9,Friday,0,158,FALSE,-37.81380668,144.96516718
Lon189_T,2025-10-11,2025,10,Saturday,17,960,TRUE,-37.8112185,144.96656806
Lyg309_T,2025-09-03,2025,9,Wednesday,14,301,FALSE,-37.79808192,144.96721013
Spen201_T,2025-10-01,2025,10,Wednesday,17,1123,FALSE,-37.81694221,144.95303935
280Will_T,2025-04-26,2025,4,Saturday,15,271,TRUE,-37.81246271,144.95690188
Eli368_T,2025-08-10,2025,8,Sunday,13,2357,TRUE,-37.81009465,144.96143149
WebBN_T,2025-05-25,2025,5,Sunday,11,492,TRUE,-37.82293543,144.9471751
488Mac_T,2025-10-06,2025,10,Monday,20,52,FALSE,-37.79432415,144.92973378
WatCit_T,2025-09-02,2025,9,Tuesday,8,148,FALSE,-37.81564989,144.93970694
SouthB_T,2025-07-25,2025,7,Friday,11,2607,FALSE,-37.82018685,144.96508508
RMIT14_T,2025-09-15,2025,9,Monday,21,374,FALSE,-37.80767455,144.96309114
Spencer_T,2025-08-14,2025,8,Thursday,15,412,FALSE,-37.821728,144.95557015
574Qub_T,2025-09-09,2025,9,Tuesday,21,46,FALSE,-37.80309992,144.94908064
Col620_T,2025-06-28,2025,6,Saturday,13,7,TRUE,-37.81887963,144.95449198
ACMI_T,2025-07-04,2025,7,Friday,9,359,FALSE,-37.81726338,144.96872809
SouthB_T,2025-07-02,2025,7,Wednesday,0,46,FALSE,-37.82018685,144.96508508
BirFed1120_T,2025-07-26,2025,7,Saturday,6,2,TRUE,-37.8184141,144.97357915
Bou892T,2025-04-24,2025,4,Thursday,7,32,FALSE,-37.8204637,144.94126826
LatWill_T,2025-09-14,2025,9,Sunday,23,34,TRUE,-37.81193681,144.95621105
QVN_T,2025-07-19,2025,7,Saturday,0,281,TRUE,-37.81057846,144.96444294
ElFi_T,2025-07-04,2025,7,Friday,7,667,FALSE,-37.81798049,144.96503383
HarEsB_T,2025-05-24,2025,5,Saturday,13,121,TRUE,-37.81471642,144.9446508
Lyg161_T,2025-04-23,2025,4,Wednesday,21,363,FALSE,-37.80169681,144.96658911
Bou231_T,2025-08-09,2025,8,Saturday,10,507,TRUE,-37.81333081,144.96675571
Lat224_T,2025-07-05,2025,7,Saturday,13,657,TRUE,-37.80996494,144.96216521
WatCit_T,2025-04-20,2025,4,Sunday,21,242,TRUE,-37.81564989,144.93970694
Vic_T,2025-07-07,2025,7,Monday,2,6,FALSE,-37.80606888,144.95644692
Col623_T,2025-04-17,2025,4,Thursday,9,644,FALSE,-37.81909256,144.95452748
BouHbr2353_T,2025-09-09,2025,9,Tuesday,12,166,FALSE,-37.81894815,144.94612292
SprFli_T,2025-04-22,2025,4,Tuesday,8,100,FALSE,-37.81515276,144.97467661
Swa31,2025-07-11,2025,7,Friday,19,2538,FALSE,-37.81668634,144.96689733
Swa607_T,2025-08-15,2025,8,Friday,14,406,FALSE,-37.804024,144.96308399
UM3_T,2025-05-03,2025,5,Saturday,12,80,TRUE,-37.79698741,144.96441306
UM3_T,2025-05-07,2025,5,Wednesday,19,139,FALSE,-37.79698741,144.96441306
Swa148_T,2025-05-18,2025,5,Sunday,0,368,TRUE,-37.81414075,144.96609379
King335_T,2025-10-02,2025,10,Thursday,2,8,FALSE,-37.81267639,144.95386444
Spen475_T,2025-04-23,2025,4,Wednesday,20,44,FALSE,-37.80953359,144.94939004
Bou292_T,2025-08-19,2025,8,Tuesday,23,93,FALSE,-37.81349441,144.96515323
FliSS_T,2025-10-14,2025,10,Tuesday,18,876,FALSE,-37.81794046,144.96616678
MCEC_T,2025-09-04,2025,9,Thursday,4,12,FALSE,-37.82401776,144.95604426
Signal1647_T,2025-07-26,2025,7,Saturday,11,170,TRUE,-37.81959923,144.9632832
Hammer1584_T,2025-05-26,2025,5,Monday,18,95,FALSE,-37.81970749,144.96795734
LatWill_T,2025-09-05,2025,9,Friday,13,314,FALSE,-37.81193681,144.95621105
Signal1647_T,2025-08-22,2025,8,Friday,23,29,FALSE,-37.81959923,144.9632832
QVN_T,2025-06-12,2025,6,Thursday,12,2055,FALSE,-37.81057846,144.96444294
ElFi_T,2025-09-28,2025,9,Sunday,20,1145,TRUE,-37.81798049,144.96503383
SprFli_T,2025-09-12,2025,9,Friday,0,1,FALSE,-37.81515276,144.97467661
Bourke155_T,2025-05-03,2025,5,Saturday,5,16,TRUE,-37.81267313,144.96788288
Spencer_T,2025-09-04,2025,9,Thursday,1,25,FALSE,-37.821728,144.95557015
FLDegN_T,2025-07-12,2025,7,Saturday,10,779,TRUE,-37.8168479,144.96559789
WatCit_T,2025-08-06,2025,8,Wednesday,14,78,FALSE,-37.81564989,144.93970694
ElFi_T,2025-07-08,2025,7,Tuesday,0,83,FALSE,-37.81798049,144.96503383
Errol20_T,2025-05-23,2025,5,Friday,14,244,FALSE,-37.80456984,144.94946228
AlfPl_T,2025-06-17,2025,6,Tuesday,11,184,FALSE,-37.81379749,144.96995745
AlfPl_T,2025-07-21,2025,7,Monday,18,40,FALSE,-37.81379749,144.96995745
HarEsB_T,2025-07-02,2025,7,Wednesday,1,2,FALSE,-37.81471642,144.9446508
Lyg161_T,2025-09-01,2025,9,Monday,1,5,FALSE,-37.80169681,144.96658911
Spr201_T,2025-09-18,2025,9,Thursday,15,331,FALSE,-37.80999341,144.97227587
280Will_T,2025-04-30,2025,4,Wednesday,5,10,FALSE,-37.81246271,144.95690188
FLDegS_T,2025-07-22,2025,7,Tuesday,1,9,FALSE,-37.81688755,144.96562569
488Mac_T,2025-08-30,2025,8,Saturday,14,186,TRUE,-37.79432415,144.92973378
BouHbr_T,2025-06-11,2025,6,Wednesday,6,18,FALSE,-37.81876474,144.94710545
NewQ_T,2025-09-27,2025,9,Saturday,19,175,TRUE,-37.81457988,144.94292398
FliSS_T,2025-08-20,2025,8,Wednesday,0,83,FALSE,-37.81794046,144.96616678
MCEC_T,2025-06-02,2025,6,Monday,19,424,FALSE,-37.82401776,144.95604426
BirArt1109_T,2025-10-05,2025,10,Sunday,9,267,TRUE,-37.81851276,144.97131336
QVN_T,2025-09-28,2025,9,Sunday,13,2753,TRUE,-37.81057846,144.96444294
AlfPl_T,2025-09-21,2025,9,Sunday,14,63,TRUE,-37.81379749,144.96995745
RMIT_T,2025-05-12,2025,5,Monday,13,2087,FALSE,-37.80825648,144.96304859
PriNW_T,2025-08-13,2025,8,Wednesday,4,41,FALSE,-37.81874249,144.96787656
Bourke155_T,2025-06-19,2025,6,Thursday,19,459,FALSE,-37.81267313,144.96788288
Que85_T,2025-08-15,2025,8,Friday,4,8,FALSE,-37.81652527,144.96121062
UM3_T,2025-04-27,2025,4,Sunday,15,69,TRUE,-37.79698741,144.96441306
King335_T,2025-10-03,2025,10,Friday,4,7,FALSE,-37.81267639,144.95386444
Spen201_T,2025-07-11,2025,7,Friday,22,546,FALSE,-37.81694221,144.95303935
Eli368_T,2025-05-01,2025,5,Thursday,0,263,FALSE,-37.81009465,144.96143149
BirBridge_T,2025-09-11,2025,9,Thursday,9,45,FALSE,-37.81753741,144.97329734
RMIT_T,2025-06-11,2025,6,Wednesday,5,22,FALSE,-37.80825648,144.96304859
Lyg161_T,2025-09-10,2025,9,Wednesday,21,194,FALSE,-37.80169681,144.96658911
Eli250_T,2025-06-22,2025,6,Sunday,7,187,TRUE,-37.81258467,144.9625775
UM2_T,2025-10-06,2025,10,Monday,4,2,FALSE,-37.79844526,144.96411782
PriNW_T,2025-06-25,2025,6,Wednesday,15,1136,FALSE,-37.81874249,144.96787656
280Will_T,2025-05-24,2025,5,Saturday,7,68,TRUE,-37.81246271,144.95690188
Errol23_T,2025-08-28,2025,8,Thursday,1,8,FALSE,-37.80454949,144.94921863
Pow61_T,2025-08-25,2025,8,Monday,14,142,FALSE,-37.82392385,144.96299677
FLDegS_T,2025-09-18,2025,9,Thursday,4,16,FALSE,-37.81688755,144.96562569
FLDegN_T,2025-05-15,2025,5,Thursday,4,2,FALSE,-37.8168479,144.96559789
KenMac_T,2025-07-08,2025,7,Tuesday,21,16,FALSE,-37.79453803,144.93036194
SouthB_T,2025-07-15,2025,7,Tuesday,7,1075,FALSE,-37.82018685,144.96508508
Bou688_T,2025-09-16,2025,9,Tuesday,15,1093,FALSE,-37.81686075,144.95358075
Col254_T,2025-09-22,2025,9,Monday,23,53,FALSE,-37.81564191,144.965499
Fra118_T,2025-06-06,2025,6,Friday,2,16,FALSE,-37.80841815,144.95906316
Col623_T,2025-05-15,2025,5,Thursday,23,114,FALSE,-37.81909256,144.95452748
MCEC_T,2025-05-21,2025,5,Wednesday,4,6,FALSE,-37.82401776,144.95604426
Eli263_T,2025-10-14,2025,10,Tuesday,4,8,FALSE,-37.81252157,144.9619401
Pel147_T,2025-07-19,2025,7,Saturday,2,1,TRUE,-37.80240719,144.9615673
BirArt1109_T,2025-05-16,2025,5,Friday,19,1,FALSE,-37.81851276,144.97131336
BirArt1109_T,2025-06-11,2025,6,Wednesday,23,1,FALSE,-37.81851276,144.97131336
474Fl_T,2025-06-04,2025,6,Wednesday,15,271,FALSE,-37.81997273,144.95834911
SprFli_T,2025-09-05,2025,9,Friday,12,124,FALSE,-37.81515276,144.97467661
Swa31,2025-05-30,2025,5,Friday,23,1193,FALSE,-37.81668634,144.96689733
Swa31,2025-06-25,2025,6,Wednesday,0,154,FALSE,-37.81668634,144.96689733
HarEsP_T,2025-05-30,2025,5,Friday,21,222,FALSE,-37.81441438,144.94433026
UM3_T,2025-09-03,2025,9,Wednesday,12,271,FALSE,-37.79698741,144.96441306
King335_T,2025-05-31,2025,5,Saturday,14,382,TRUE,-37.81267639,144.95386444
BirBridge_T,2025-08-01,2025,8,Friday,10,3,FALSE,-37.81757416,144.97329934
261Will_T,2025-10-01,2025,10,Wednesday,13,1019,FALSE,-37.81295822,144.95678789
King163_T,2025-05-14,2025,5,Wednesday,2,46,FALSE,-37.81627451,144.95550503
Lat526_T,2025-09-23,2025,9,Tuesday,0,8,FALSE,-37.81304149,144.95155955
SanBri_T,2025-09-10,2025,9,Wednesday,3,2,FALSE,-37.82011242,144.96291897
Swa607_T,2025-07-13,2025,7,Sunday,2,21,TRUE,-37.804024,144.96308399
Lyg161_T,2025-10-10,2025,10,Friday,7,57,FALSE,-37.80169681,144.96658911
PriNW_T,2025-09-04,2025,9,Thursday,3,36,FALSE,-37.81874249,144.96787656
Eli124_T,2025-08-03,2025,8,Sunday,0,288,TRUE,-37.81512416,144.96371988
Spen475_T,2025-06-27,2025,6,Friday,3,2,FALSE,-37.80953359,144.94939004
Lon364_T,2025-09-13,2025,9,Saturday,3,14,TRUE,-37.81234775,144.96153311
FliSS_T,2025-08-22,2025,8,Friday,7,267,FALSE,-37.81794046,144.96616678
SanBri_T,2025-05-06,2025,5,Tuesday,10,345,FALSE,-37.82011242,144.96291897
Lyg161_T,2025-05-13,2025,5,Tuesday,9,103,FALSE,-37.80169681,144.96658911
King163_T,2025-04-24,2025,4,Thursday,15,405,FALSE,-37.81627451,144.95550503
King2_T,2025-07-24,2025,7,Thursday,10,200,FALSE,-37.82009057,144.95758725
Spen201_T,2025-07-06,2025,7,Sunday,2,74,TRUE,-37.81694221,144.95303935
574Qub_T,2025-07-24,2025,7,Thursday,7,38,FALSE,-37.80309992,144.94908064
Lon364_T,2025-09-06,2025,9,Saturday,12,769,TRUE,-37.81234775,144.96153311
KenMac_T,2025-04-25,2025,4,Friday,10,131,FALSE,-37.79453803,144.93036194
Col12_T,2025-09-05,2025,9,Friday,1,2,FALSE,-37.81344862,144.97305353
Bou283_T,2025-10-14,2025,10,Tuesday,6,52,FALSE,-37.81380668,144.96516718
Fra118_T,2025-10-05,2025,10,Sunday,6,20,TRUE,-37.80841815,144.95906316
AlfPl_T,2025-09-05,2025,9,Friday,13,312,FALSE,-37.81379749,144.96995745
UM1_T,2025-06-22,2025,6,Sunday,15,114,TRUE,-37.80008566,144.96386412
UM1_T,2025-10-03,2025,10,Friday,17,338,FALSE,-37.80008566,144.96386412
RMIT_T,2025-05-28,2025,5,Wednesday,15,1878,FALSE,-37.80825648,144.96304859
RMIT_T,2025-06-26,2025,6,Thursday,1,32,FALSE,-37.80825648,144.96304859
Signal1647_T,2025-07-23,2025,7,Wednesday,9,190,FALSE,-37.81959923,144.9632832
Errol20_T,2025-07-27,2025,7,Sunday,23,18,TRUE,-37.80456984,144.94946228
SprFli_T,2025-07-09,2025,7,Wednesday,17,115,FALSE,-37.81515276,144.97467661
HarEsB_T,2025-07-29,2025,7,Tuesday,9,94,FALSE,-37.81471642,144.9446508
UM1_T,2025-07-31,2025,7,Thursday,3,4,FALSE,-37.80008566,144.96386412
Fli114C_T,2025-07-29,2025,7,Tuesday,13,35,FALSE,-37.81632783,144.97090512
Fli114C_T,2025-09-25,2025,9,Thursday,11,43,FALSE,-37.81632783,144.97090512
UM3_T,2025-04-29,2025,4,Tuesday,0,1,FALSE,-37.79698741,144.96441306
UM2_T,2025-08-04,2025,8,Monday,6,18,FALSE,-37.79844526,144.96411782
King335_T,2025-07-31,2025,7,Thursday,23,86,FALSE,-37.81267639,144.95386444
Col15_T,2025-08-24,2025,8,Sunday,8,88,TRUE,-37.81362543,144.97323591
Col12_T,2025-09-07,2025,9,Sunday,8,25,TRUE,-37.81344862,144.97305353
Col12_T,2025-08-14,2025,8,Thursday,2,1,FALSE,-37.81344862,144.97305353
EntPark1671_T,2025-08-04,2025,8,Monday,18,1,FALSE,-37.81996544,144.95981454
474Fl_T,2025-06-25,2025,6,Wednesday,15,182,FALSE,-37.81997273,144.95834911
FLDegN_T,2025-07-25,2025,7,Friday,6,7,FALSE,-37.8168479,144.96559789
Col15_T,2025-05-11,2025,5,Sunday,13,298,TRUE,-37.81362543,144.97323591
ACMI_T,2025-10-02,2025,10,Thursday,23,36,FALSE,-37.81726338,144.96872809
Bou688_T,2025-04-29,2025,4,Tuesday,3,11,FALSE,-37.81686075,144.95358075
FliS_T,2025-06-11,2025,6,Wednesday,17,3377,FALSE,-37.81911705,144.96558255
Swa31,2025-09-06,2025,9,Saturday,16,4038,TRUE,-37.81668634,144.96689733
Spr201_T,2025-07-10,2025,7,Thursday,22,157,FALSE,-37.80999341,144.97227587
Bourke155_T,2025-07-12,2025,7,Saturday,16,999,TRUE,-37.81267313,144.96788288
RMIT14_T,2025-05-03,2025,5,Saturday,19,700,TRUE,-37.80767455,144.96309114
UM3_T,2025-08-19,2025,8,Tuesday,12,280,FALSE,-37.79698741,144.96441306
PriNW_T,2025-05-18,2025,5,Sunday,18,950,TRUE,-37.81874249,144.96787656
Eli368_T,2025-09-09,2025,9,Tuesday,12,1634,FALSE,-37.81009465,144.96143149
Eli489_T,2025-10-10,2025,10,Friday,4,48,FALSE,-37.80740397,144.95987909
261Will_T,2025-05-05,2025,5,Monday,10,726,FALSE,-37.81295822,144.95678789
Errol20_T,2025-10-16,2025,10,Thursday,4,1,FALSE,-37.80456984,144.94946228
Spen475_T,2025-09-14,2025,9,Sunday,17,84,TRUE,-37.80953359,144.94939004
Vic_T,2025-06-12,2025,6,Thursday,5,8,FALSE,-37.80606888,144.95644692
LtB170_T,2025-04-28,2025,4,Monday,14,361,FALSE,-37.81172914,144.9682466
BirBridge_T,2025-07-09,2025,7,Wednesday,10,39,FALSE,-37.81753741,144.97329734
LtB210_T,2025-09-09,2025,9,Tuesday,11,425,FALSE,-37.81237202,144.96550671
BirFed1120_T,2025-08-24,2025,8,Sunday,0,1,TRUE,-37.8184141,144.97357915
FLDegC_T,2025-06-11,2025,6,Wednesday,18,114,FALSE,-37.81687226,144.96559144
Col620_T,2025-04-21,2025,4,Monday,19,887,FALSE,-37.81887963,144.95449198
NewQ_T,2025-06-25,2025,6,Wednesday,17,75,FALSE,-37.81457988,144.94292398
NewQ_T,2025-08-21,2025,8,Thursday,6,27,FALSE,-37.81457988,144.94292398
Col254_T,2025-07-19,2025,7,Saturday,7,6,TRUE,-37.81564191,144.965499
Col623_T,2025-08-31,2025,8,Sunday,9,218,TRUE,-37.81909256,144.95452748
474Fl_T,2025-04-30,2025,4,Wednesday,20,175,FALSE,-37.81997273,144.95834911
BirArt1109_T,2025-10-06,2025,10,Monday,22,347,FALSE,-37.81851276,144.97131336
Fli114F_T,2025-09-14,2025,9,Sunday,2,15,TRUE,-37.81629332,144.97090877
Swa123_T,2025-09-26,2025,9,Friday,17,3401,FALSE,-37.81487988,144.9660878
Swa31,2025-06-25,2025,6,Wednesday,14,2411,FALSE,-37.81668634,144.96689733
HarEsP_T,2025-07-21,2025,7,Monday,16,353,FALSE,-37.81441438,144.94433026
Eli250_T,2025-04-21,2025,4,Monday,23,163,FALSE,-37.81258467,144.9625775
Swa148_T,2025-05-08,2025,5,Thursday,10,558,FALSE,-37.81414075,144.96609379
Spen229_T,2025-04-17,2025,4,Thursday,20,1057,FALSE,-37.81531435,144.95227769
Spen161_T,2025-07-15,2025,7,Tuesday,11,831,FALSE,-37.8172861,144.95319102
Pow61_T,2025-06-26,2025,6,Thursday,15,113,FALSE,-37.82392385,144.96299677
WatCit_T,2025-06-23,2025,6,Monday,6,20,FALSE,-37.81564989,144.93970694
SouthB_T,2025-05-17,2025,5,Saturday,17,1573,TRUE,-37.82018685,144.96508508
Bou283_T,2025-08-31,2025,8,Sunday,23,41,TRUE,-37.81380668,144.96516718
QVMQ_T,2025-08-06,2025,8,Wednesday,16,443,FALSE,-37.80631581,144.95866697
BirBridge_T,2025-04-30,2025,4,Wednesday,17,95,FALSE,-37.81753741,144.97329734
Mac330_T,2025-08-08,2025,8,Friday,6,12,FALSE,-37.79497059,144.93530329
QVN_T,2025-08-15,2025,8,Friday,8,536,FALSE,-37.81057846,144.96444294
ElFi_T,2025-08-15,2025,8,Friday,8,1450,FALSE,-37.81798049,144.96503383
AlfPl_T,2025-04-18,2025,4,Friday,13,70,FALSE,-37.81379749,144.96995745
SprFli_T,2025-05-09,2025,5,Friday,8,99,FALSE,-37.81515276,144.97467661
Signal1647_T,2025-06-16,2025,6,Monday,7,90,FALSE,-37.81959923,144.9632832
Hammer1584_T,2025-07-01,2025,7,Tuesday,15,400,FALSE,-37.81970749,144.96795734
Lat224_T,2025-10-07,2025,10,Tuesday,22,533,FALSE,-37.80996494,144.96216521
Bou231_T,2025-10-03,2025,10,Friday,14,981,FALSE,-37.81333081,144.96675571
Lat224_T,2025-05-16,2025,5,Friday,11,327,FALSE,-37.80996494,144.96216521
Col620_T,2025-08-04,2025,8,Monday,14,1196,FALSE,-37.81887963,144.95449198
LtB170_T,2025-10-13,2025,10,Monday,0,51,FALSE,-37.81172914,144.9682466
Fra118_T,2025-09-02,2025,9,Tuesday,15,158,FALSE,-37.80841815,144.95906316
Spr201_T,2025-04-23,2025,4,Wednesday,10,492,FALSE,-37.80999341,144.97227587
Bourke155_T,2025-07-17,2025,7,Thursday,22,381,FALSE,-37.81267313,144.96788288
Que85_T,2025-08-22,2025,8,Friday,3,12,FALSE,-37.81652527,144.96121062
Lyg260_T,2025-07-25,2025,7,Friday,6,8,FALSE,-37.80107122,144.96704554
Lat224_T,2025-05-17,2025,5,Saturday,9,114,TRUE,-37.80996494,144.96216521
KenMac_T,2025-06-16,2025,6,Monday,22,8,FALSE,-37.79453803,144.93036194
Bou283_T,2025-06-24,2025,6,Tuesday,8,289,FALSE,-37.81380668,144.96516718
Bou283_T,2025-08-22,2025,8,Friday,13,2389,FALSE,-37.81380668,144.96516718
SouthB_T,2025-04-25,2025,4,Friday,18,3505,FALSE,-37.82018685,144.96508508
Fli114F_T,2025-05-16,2025,5,Friday,16,375,FALSE,-37.81629332,144.97090877
Fli114F_T,2025-09-06,2025,9,Saturday,22,271,TRUE,-37.81629332,144.97090877
BouHbr2353_T,2025-05-22,2025,5,Thursday,22,3,FALSE,-37.81894815,144.94612292
Errol20_T,2025-10-13,2025,10,Monday,2,3,FALSE,-37.80456984,144.94946228
AlfPl_T,2025-10-14,2025,10,Tuesday,11,213,FALSE,-37.81379749,144.96995745
RMIT_T,2025-06-21,2025,6,Saturday,3,60,TRUE,-37.80825648,144.96304859
Eli368_T,2025-05-13,2025,5,Tuesday,8,1253,FALSE,-37.81009465,144.96143149
King2_T,2025-05-04,2025,5,Sunday,7,73,TRUE,-37.82009057,144.95758725
BouHbr2353_T,2025-09-19,2025,9,Friday,10,50,FALSE,-37.81894815,144.94612292
Fli114F_T,2025-09-30,2025,9,Tuesday,11,240,FALSE,-37.81629332,144.97090877
488Mac_T,2025-08-06,2025,8,Wednesday,4,3,FALSE,-37.79432415,144.92973378
488Mac_T,2025-09-28,2025,9,Sunday,23,7,TRUE,-37.79432415,144.92973378
Bou292_T,2025-07-05,2025,7,Saturday,23,335,TRUE,-37.81349441,144.96515323
KenMac_T,2025-08-26,2025,8,Tuesday,10,81,FALSE,-37.79453803,144.93036194
HarEsP_T,2025-04-20,2025,4,Sunday,10,241,TRUE,-37.81441438,144.94433026
AG_T,2025-09-21,2025,9,Sunday,19,108,TRUE,-37.8199817,144.96872865
VAC_T,2025-07-20,2025,7,Sunday,18,839,TRUE,-37.82129925,144.96879309
Lyg260_T,2025-07-25,2025,7,Friday,10,100,FALSE,-37.80107122,144.96704554
King335_T,2025-06-03,2025,6,Tuesday,2,14,FALSE,-37.81267639,144.95386444
FLDegS_T,2025-04-20,2025,4,Sunday,22,273,TRUE,-37.81688755,144.96562569
FLDegN_T,2025-05-14,2025,5,Wednesday,16,441,FALSE,-37.8168479,144.96559789
SouthB_T,2025-08-13,2025,8,Wednesday,8,2705,FALSE,-37.82018685,144.96508508
